,Nom,Long,Lat
486,Karno Fleurus,4.550030035,50.48746774
487,Karno Fleurus,4.549889276,50.48747199
488,Karno Fleurus,4.549748517,50.48747624
489,Karno Fleurus,4.549607758,50.48748048
490,Karno Fleurus,4.549466999,50.48748473
491,Karno Fleurus,4.54932624,50.48748898
492,Karno Fleurus,4.549218012,50.48747276
493,Karno Fleurus,4.549240066,50.48738397
494,Karno Fleurus,4.54926212,50.48729517
495,Karno Fleurus,4.549284174,50.48720638
496,Karno Fleurus,4.549306227,50.48711758
497,Karno Fleurus,4.549328281,50.48702879
498,Karno Fleurus,4.549350335,50.48693999
499,Karno Fleurus,4.549372388,50.4868512
500,Karno Fleurus,4.549394442,50.48676241
501,Karno Fleurus,4.549416495,50.48667361
502,Karno Fleurus,4.549468578,50.48660265
503,Karno Fleurus,4.549433355,50.48651601
504,Karno Fleurus,4.549411272,50.48642766
505,Karno Fleurus,4.549424445,50.48633861
506,Karno Fleurus,4.54945874,50.48625141
507,Karno Fleurus,4.549493035,50.48616421
508,Karno Fleurus,4.549569017,50.48608931
509,Karno Fleurus,4.549650979,50.48601618
510,Karno Fleurus,4.549669588,50.4859519
511,Karno Fleurus,4.54954722,50.48590733
512,Karno Fleurus,4.549424852,50.48586275
513,Karno Fleurus,4.549302485,50.48581817
514,Karno Fleurus,4.549170485,50.48579782
515,Karno Fleurus,4.549029607,50.4857998
516,Karno Fleurus,4.54888873,50.48580178
517,Karno Fleurus,4.548778513,50.48580196
518,Karno Fleurus,4.548637604,50.48580254
519,Karno Fleurus,4.548496696,50.48580312
520,Karno Fleurus,4.548355787,50.4858037
521,Karno Fleurus,4.548214879,50.48580428
522,Karno Fleurus,4.54807397,50.48580487
523,Karno Fleurus,4.547933061,50.48580545
524,Karno Fleurus,4.547792153,50.48580603
525,Karno Fleurus,4.547651244,50.48580661
526,Karno Fleurus,4.547619403,50.48573055
527,Karno Fleurus,4.547606751,50.48564102
528,Karno Fleurus,4.547594098,50.48555148
529,Karno Fleurus,4.547581445,50.48546194
530,Karno Fleurus,4.547568793,50.4853724
531,Karno Fleurus,4.54755614,50.48528286
532,Karno Fleurus,4.547543488,50.48519332
533,Karno Fleurus,4.547530835,50.48510378
534,Karno Fleurus,4.547591691,50.48504598
535,Karno Fleurus,4.54772668,50.4850202
536,Karno Fleurus,4.54786167,50.48499441
537,Karno Fleurus,4.547996659,50.48496863
538,Karno Fleurus,4.548131648,50.48494284
539,Karno Fleurus,4.548266637,50.48491706
540,Karno Fleurus,4.548401626,50.48489127
541,Karno Fleurus,4.548536615,50.48486549
542,Karno Fleurus,4.548671603,50.4848397
543,Karno Fleurus,4.548806592,50.48481392
544,Karno Fleurus,4.54894158,50.48478813
545,Karno Fleurus,4.549076568,50.48476235
546,Karno Fleurus,4.549209353,50.48473585
547,Karno Fleurus,4.549161276,50.48465135
548,Karno Fleurus,4.549113199,50.48456684
549,Karno Fleurus,4.549065123,50.48448233
550,Karno Fleurus,4.549017046,50.48439782
551,Karno Fleurus,4.54896897,50.48431332
552,Karno Fleurus,4.548920894,50.48422881
553,Karno Fleurus,4.548872819,50.4841443
554,Karno Fleurus,4.548824743,50.48405979
555,Karno Fleurus,4.548776667,50.48397528
556,Karno Fleurus,4.548800147,50.48391326
557,Karno Fleurus,4.548934455,50.48388608
558,Karno Fleurus,4.549068762,50.48385889
559,Karno Fleurus,4.54920307,50.4838317
560,Karno Fleurus,4.549337377,50.48380451
561,Karno Fleurus,4.549312993,50.48372923
562,Karno Fleurus,4.549333526,50.4836676
563,Karno Fleurus,4.549467885,50.48364052
564,Karno Fleurus,4.549602244,50.48361343
565,Karno Fleurus,4.549736603,50.48358635
566,Karno Fleurus,4.549870961,50.48355927
567,Karno Fleurus,4.55000532,50.48353218
568,Karno Fleurus,4.550139678,50.4835051
569,Karno Fleurus,4.550274036,50.48347801
570,Karno Fleurus,4.550408394,50.48345093
571,Karno Fleurus,4.550542752,50.48342384
572,Karno Fleurus,4.55067711,50.48339676
573,Karno Fleurus,4.550811467,50.48336967
574,Karno Fleurus,4.550945825,50.48334258
575,Karno Fleurus,4.550343135,50.483449
576,Karno Fleurus,4.550295293,50.48336444
577,Karno Fleurus,4.550247451,50.48327987
578,Karno Fleurus,4.550199609,50.48319531
579,Karno Fleurus,4.550110042,50.48313424
580,Karno Fleurus,4.549984506,50.48309341
581,Karno Fleurus,4.54988254,50.48303715
582,Karno Fleurus,4.549815286,50.48295814
583,Karno Fleurus,4.549748033,50.48287914
584,Karno Fleurus,4.549705399,50.48279438
585,Karno Fleurus,4.549676648,50.48270637
586,Karno Fleurus,4.54954217,50.48271164
587,Karno Fleurus,4.549405917,50.48272873
588,Karno Fleurus,4.549285867,50.48277579
589,Karno Fleurus,4.549190032,50.48282751
590,Karno Fleurus,4.549249391,50.48290905
591,Karno Fleurus,4.54930875,50.48299058
592,Karno Fleurus,4.549305291,50.48305976
593,Karno Fleurus,4.549184272,50.4831058
594,Karno Fleurus,4.549063252,50.48315185
595,Karno Fleurus,4.548942232,50.4831979
596,Karno Fleurus,4.548821212,50.48324394
597,Karno Fleurus,4.554987477,50.4875313
598,Karno Fleurus,4.55496677,50.48744238
599,Karno Fleurus,4.554946064,50.48735345
600,Karno Fleurus,4.554925357,50.48726453
601,Karno Fleurus,4.55490465,50.4871756
602,Karno Fleurus,4.554883943,50.48708667
603,Karno Fleurus,4.554863237,50.48699775
604,Karno Fleurus,4.55484253,50.48690882
605,Karno Fleurus,4.554821824,50.48681989
606,Karno Fleurus,4.554801118,50.48673097
607,Karno Fleurus,4.554780412,50.48664204
608,Karno Fleurus,4.554759705,50.48655311
609,Karno Fleurus,4.554738999,50.48646419
610,Karno Fleurus,4.55473036,50.48637521
611,Karno Fleurus,4.554749048,50.4862861
612,Karno Fleurus,4.554780973,50.48619976
613,Karno Fleurus,4.55484857,50.48612087
614,Karno Fleurus,4.554914339,50.48604141
615,Karno Fleurus,4.554971656,50.48595928
616,Karno Fleurus,4.555028973,50.48587716
617,Karno Fleurus,4.555093887,50.48579792
618,Karno Fleurus,4.55517996,50.48572674
619,Karno Fleurus,4.555266033,50.48565556
620,Karno Fleurus,4.555352105,50.48558438
621,Karno Fleurus,4.555438177,50.48551319
622,Karno Fleurus,4.555524249,50.48544201
623,Karno Fleurus,4.555619237,50.48544818
624,Karno Fleurus,4.555720705,50.48551056
625,Karno Fleurus,4.555822172,50.48557294
626,Karno Fleurus,4.55592364,50.48563533
627,Karno Fleurus,4.556025109,50.48569771
628,Karno Fleurus,4.556126577,50.48576009
629,Karno Fleurus,4.556228046,50.48582247
630,Karno Fleurus,4.556329515,50.48588485
631,Karno Fleurus,4.556430984,50.48594723
632,Karno Fleurus,4.556532454,50.48600962
633,Karno Fleurus,4.556633924,50.486072
634,Karno Fleurus,4.556735394,50.48613438
635,Karno Fleurus,4.556836864,50.48619676
636,Karno Fleurus,4.556938335,50.48625914
637,Karno Fleurus,4.557039806,50.48632152
638,Karno Fleurus,4.557141277,50.4863839
639,Karno Fleurus,4.562791255,50.48760094
640,Karno Fleurus,4.562691619,50.48753736
641,Karno Fleurus,4.562591984,50.48747378
642,Karno Fleurus,4.562492348,50.48741021
643,Karno Fleurus,4.562392713,50.48734663
644,Karno Fleurus,4.562293078,50.48728306
645,Karno Fleurus,4.562193444,50.48721948
646,Karno Fleurus,4.562093809,50.48715591
647,Karno Fleurus,4.561994175,50.48709233
648,Karno Fleurus,4.561894542,50.48702876
649,Karno Fleurus,4.561794908,50.48696518
650,Karno Fleurus,4.561695275,50.4869016
651,Karno Fleurus,4.561595642,50.48683803
652,Karno Fleurus,4.561496009,50.48677445
653,Karno Fleurus,4.561396377,50.48671087
654,Karno Fleurus,4.561296745,50.4866473
655,Karno Fleurus,4.561197113,50.48658372
656,Karno Fleurus,4.561097481,50.48652014
657,Karno Fleurus,4.56099785,50.48645657
658,Karno Fleurus,4.560898219,50.48639299
659,Karno Fleurus,4.560798588,50.48632941
660,Karno Fleurus,4.560698957,50.48626584
661,Karno Fleurus,4.560599327,50.48620226
662,Karno Fleurus,4.560499697,50.48613868
663,Karno Fleurus,4.560400067,50.48607511
664,Karno Fleurus,4.560263124,50.48605776
665,Karno Fleurus,4.56012414,50.48604294
666,Karno Fleurus,4.559985156,50.48602811
667,Karno Fleurus,4.559846172,50.48601329
668,Karno Fleurus,4.559707188,50.48599847
669,Karno Fleurus,4.559568204,50.48598365
670,Karno Fleurus,4.55942922,50.48596882
671,Karno Fleurus,4.559290237,50.485954
672,Karno Fleurus,4.559151253,50.48593918
673,Karno Fleurus,4.54928232,50.48721606
674,Karno Fleurus,4.549382106,50.48720113
675,Karno Fleurus,4.549404232,50.48711234
676,Karno Fleurus,4.549426358,50.48702355
677,Karno Fleurus,4.549448483,50.48693477
678,Karno Fleurus,4.549470609,50.48684598
679,Karno Fleurus,4.549519013,50.48678042
680,Karno Fleurus,4.549478958,50.48683314
681,Karno Fleurus,4.549465251,50.48688611
682,Karno Fleurus,4.549448507,50.48693852
683,Karno Fleurus,4.549425545,50.48704836
684,Karno Fleurus,4.549411581,50.48709653
685,Karno Fleurus,4.549402321,50.48714168
686,Karno Fleurus,4.549388374,50.48719435
687,Karno Fleurus,4.549479089,50.48748307
688,Karno Fleurus,4.549566317,50.48747691
689,Karno Fleurus,4.549641771,50.48747529
690,Karno Fleurus,4.549314806,50.48707261
691,Karno Fleurus,4.549328121,50.4870161
692,Karno Fleurus,4.549345042,50.48696273
693,Karno Fleurus,4.549356596,50.48690103
694,Karno Fleurus,4.549398426,50.48673999
695,Karno Fleurus,4.549429901,50.48633825
696,Karno Fleurus,4.549607547,50.48592876
697,Karno Fleurus,4.549684179,50.48585332
698,Karno Fleurus,4.548857203,50.48580356
699,Karno Fleurus,4.548894915,50.48579899
700,Karno Fleurus,4.548893006,50.48570909
701,Karno Profondeville,4.856536383,50.37647895
702,Karno Profondeville,4.856509223,50.37643749
703,Karno Profondeville,4.856482062,50.37639603
704,Karno Profondeville,4.856454902,50.37635457
705,Karno Profondeville,4.856427742,50.37631311
706,Karno Profondeville,4.856400582,50.37627165
707,Karno Profondeville,4.856373422,50.37623018
708,Karno Profondeville,4.856346262,50.37618872
709,Karno Profondeville,4.856319102,50.37614726
710,Karno Profondeville,4.856291942,50.3761058
711,Karno Profondeville,4.856264782,50.37606434
712,Karno Profondeville,4.856237622,50.37602288
713,Karno Profondeville,4.856210462,50.37598142
714,Karno Profondeville,4.856183302,50.37593996
715,Karno Profondeville,4.85612837,50.37594246
716,Karno Profondeville,4.856063799,50.37596023
717,Karno Profondeville,4.856006952,50.375965
718,Karno Profondeville,4.856394802,50.37651617
719,Karno Profondeville,4.856459796,50.37649905
720,Karno Profondeville,4.856524791,50.37648192
721,Karno Profondeville,4.856243316,50.37628954
722,Karno Profondeville,4.856308276,50.37627237
723,Karno Profondeville,4.856373236,50.37625519
724,Karno Profondeville,4.856105782,50.37608055
725,Karno Profondeville,4.856170624,50.3760632
726,Karno Profondeville,4.856235466,50.37604584
727,Karno Liège Ouest,5.538089795,50.64637987
728,Karno Liège Ouest,5.537980169,50.6463231
729,Karno Liège Ouest,5.537870543,50.64626632
730,Karno Liège Ouest,5.537760917,50.64620954
731,Karno Liège Ouest,5.537651291,50.64615277
732,Karno Liège Ouest,5.537541666,50.64609599
733,Karno Liège Ouest,5.537432041,50.64603922
734,Karno Liège Ouest,5.537322417,50.64598244
735,Karno Liège Ouest,5.537212792,50.64592567
736,Karno Liège Ouest,5.537103168,50.64586889
737,Karno Liège Ouest,5.536993544,50.64581211
738,Karno Liège Ouest,5.536883921,50.64575534
739,Karno Liège Ouest,5.536774297,50.64569856
740,Karno Liège Ouest,5.536664674,50.64564178
741,Karno Liège Ouest,5.536555051,50.64558501
742,Karno Liège Ouest,5.536445429,50.64552823
743,Karno Liège Ouest,5.536335806,50.64547145
744,Karno Liège Ouest,5.536226184,50.64541468
745,Karno Liège Ouest,5.536118587,50.64535637
746,Karno Liège Ouest,5.536024987,50.64529026
747,Karno Liège Ouest,5.535950338,50.64521395
748,Karno Liège Ouest,5.535893079,50.64513176
749,Karno Liège Ouest,5.535837313,50.64504917
750,Karno Liège Ouest,5.535787336,50.64496507
751,Karno Liège Ouest,5.535720893,50.64492487
752,Karno Liège Ouest,5.535642128,50.64499953
753,Karno Liège Ouest,5.535563362,50.64507418
754,Karno Liège Ouest,5.535484597,50.64514884
755,Karno Liège Ouest,5.53540583,50.6452235
756,Karno Liège Ouest,5.535327064,50.64529816
757,Karno Liège Ouest,5.535248298,50.64537281
758,Karno Liège Ouest,5.535158622,50.64544225
759,Karno Liège Ouest,5.535067578,50.64551103
760,Karno Liège Ouest,5.534976534,50.64557981
761,Karno Liège Ouest,5.53488549,50.64564859
762,Karno Liège Ouest,5.534788077,50.64571367
763,Karno Liège Ouest,5.534688522,50.64577751
764,Karno Liège Ouest,5.534588968,50.64584134
765,Karno Liège Ouest,5.534485793,50.64590275
766,Karno Liège Ouest,5.534380166,50.64596251
767,Karno Liège Ouest,5.534274539,50.64602227
768,Karno Liège Ouest,5.534168912,50.64608203
769,Karno Liège Ouest,5.534057812,50.6461375
770,Karno Liège Ouest,5.53394405,50.64619089
771,Karno Liège Ouest,5.533830288,50.64624427
772,Karno Liège Ouest,5.533716526,50.64629766
773,Karno Liège Ouest,5.533602763,50.64635104
774,Karno Liège Ouest,5.533483234,50.64639869
775,Karno Liège Ouest,5.533359283,50.64644194
776,Karno Liège Ouest,5.533235333,50.6464852
777,Karno Liège Ouest,5.533109545,50.64652622
778,Karno Liège Ouest,5.532982947,50.64656625
779,Karno Liège Ouest,5.532972205,50.64656923
780,Karno Liège Ouest,5.532900052,50.64649192
781,Karno Liège Ouest,5.532827899,50.64641461
782,Karno Liège Ouest,5.532755746,50.64633729
783,Karno Liège Ouest,5.532683594,50.64625998
784,Karno Liège Ouest,5.532611442,50.64618267
785,Karno Liège Ouest,5.53253929,50.64610536
786,Karno Liège Ouest,5.532467138,50.64602804
787,Karno Liège Ouest,5.532394987,50.64595073
788,Karno Liège Ouest,5.532324046,50.64587312
789,Karno Liège Ouest,5.532297,50.64578488
790,Karno Liège Ouest,5.532269954,50.64569664
791,Karno Liège Ouest,5.532242908,50.6456084
792,Karno Liège Ouest,5.532215862,50.64552016
793,Karno Liège Ouest,5.532188816,50.64543193
794,Karno Liège Ouest,5.532161771,50.64534369
795,Karno Liège Ouest,5.532134725,50.64525545
796,Karno Liège Ouest,5.53210768,50.64516721
797,Karno Liège Ouest,5.538097327,50.6463807
798,Karno Liège Ouest,5.537342662,50.64610811
799,Karno Liège Ouest,5.535090393,50.64529268
800,Karno Liège Ouest,5.535196291,50.64535224
801,Karno Liège Ouest,5.532626298,50.64619382
802,Karno Liège Ouest,5.532249096,50.64562235
803,Karno Liège Ouest,5.532388993,50.64560933
804,Karno Liège Ouest,5.532119845,50.64512276
805,Karno Liège Ouest,5.536353572,50.64556632
806,Karno Liège Ouest,5.536440959,50.64549565
807,Karno Charleroi Sud,4.427273711,50.40252723
808,Karno Charleroi Sud,4.427160685,50.40247371
809,Karno Charleroi Sud,4.42704766,50.40242019
810,Karno Charleroi Sud,4.427123722,50.40238729
811,Karno Charleroi Sud,4.427258113,50.40236074
812,Karno Charleroi Sud,4.427392504,50.40233419
813,Karno Charleroi Sud,4.427526894,50.40230764
814,Karno Charleroi Sud,4.427661285,50.40228109
815,Karno Charleroi Sud,4.427795675,50.40225454
816,Karno Charleroi Sud,4.427930065,50.40222799
817,Karno Charleroi Sud,4.428064455,50.40220144
818,Karno Charleroi Sud,4.428198845,50.40217489
819,Karno Charleroi Sud,4.428333235,50.40214834
820,Karno Charleroi Sud,4.428467744,50.40212205
821,Karno Charleroi Sud,4.428602754,50.40209682
822,Karno Charleroi Sud,4.428725036,50.40205831
823,Karno Charleroi Sud,4.428821576,50.40199292
824,Karno Charleroi Sud,4.428737284,50.40193332
825,Karno Charleroi Sud,4.428631021,50.40187442
826,Karno Charleroi Sud,4.428524757,50.40181551
827,Karno Charleroi Sud,4.428418494,50.40175661
828,Karno Charleroi Sud,4.428312231,50.4016977
829,Karno Charleroi Sud,4.428205968,50.4016388
830,Karno Charleroi Sud,4.428099706,50.40157989
831,Karno Charleroi Sud,4.427993443,50.40152098
832,Karno Charleroi Sud,4.427887181,50.40146208
833,Karno Charleroi Sud,4.42778092,50.40140317
834,Karno Charleroi Sud,4.427674658,50.40134427
835,Karno Charleroi Sud,4.427568397,50.40128536
836,Karno Charleroi Sud,4.427462136,50.40122646
837,Karno Charleroi Sud,4.427355876,50.40116755
838,Karno Charleroi Sud,4.427249615,50.40110864
839,Karno Charleroi Sud,4.427143355,50.40104974
840,Karno Charleroi Sud,4.427037095,50.40099083
841,Karno Charleroi Sud,4.426930836,50.40093192
842,Karno Charleroi Sud,4.426824576,50.40087302
843,Karno Charleroi Sud,4.426718317,50.40081411
844,Karno Charleroi Sud,4.426612058,50.4007552
845,Karno Charleroi Sud,4.4265058,50.4006963
846,Karno Charleroi Sud,4.426399542,50.40063739
847,Karno Charleroi Sud,4.426293284,50.40057848
848,Karno Charleroi Sud,4.426187026,50.40051957
849,Karno Charleroi Sud,4.426080768,50.40046067
850,Karno Charleroi Sud,4.425974511,50.40040176
851,Karno Charleroi Sud,4.425868254,50.40034285
852,Karno Charleroi Sud,4.425757972,50.40032967
853,Karno Charleroi Sud,4.425642047,50.40038059
854,Karno Charleroi Sud,4.425526122,50.40043151
855,Karno Charleroi Sud,4.425410197,50.40048242
856,Karno Charleroi Sud,4.425294271,50.40053334
857,Karno Charleroi Sud,4.425178345,50.40058426
858,Karno Charleroi Sud,4.425062419,50.40063518
859,Karno Charleroi Sud,4.424946493,50.40068609
860,Karno Charleroi Sud,4.424830566,50.40073701
861,Karno Charleroi Sud,4.42471464,50.40078792
862,Karno Charleroi Sud,4.424598712,50.40083884
863,Karno Charleroi Sud,4.424482785,50.40088976
864,Karno Charleroi Sud,4.42436417,50.40093761
865,Karno Charleroi Sud,4.424235677,50.40097418
866,Karno Charleroi Sud,4.424107184,50.40101076
867,Karno Charleroi Sud,4.42397869,50.40104733
868,Karno Charleroi Sud,4.423850197,50.40108391
869,Karno Charleroi Sud,4.423717427,50.40111286
870,Karno Charleroi Sud,4.42358186,50.40113684
871,Karno Charleroi Sud,4.423446292,50.40116081
872,Karno Charleroi Sud,4.423310725,50.40118478
873,Karno Charleroi Sud,4.423175157,50.40120875
874,Karno Charleroi Sud,4.423039589,50.40123273
875,Karno Charleroi Sud,4.422904021,50.4012567
876,Karno Charleroi Sud,4.422767657,50.40127867
877,Karno Charleroi Sud,4.422630679,50.40129911
878,Karno Charleroi Sud,4.422493701,50.40131955
879,Karno Charleroi Sud,4.422356724,50.40133999
880,Karno Charleroi Sud,4.422219746,50.40136043
881,Karno Charleroi Sud,4.422082767,50.40138086
882,Karno Charleroi Sud,4.427019261,50.40240982
883,Karno Charleroi Sud,4.426920974,50.40247414
884,Karno Charleroi Sud,4.426822688,50.40253845
885,Karno Charleroi Sud,4.426724401,50.40260277
886,Karno Charleroi Sud,4.42664348,50.40267624
887,Karno Charleroi Sud,4.426563308,50.40275012
888,Karno Charleroi Sud,4.426483136,50.40282399
889,Karno Charleroi Sud,4.426402963,50.40289786
890,Karno Charleroi Sud,4.426321621,50.40297121
891,Karno Charleroi Sud,4.426239839,50.40304435
892,Karno Charleroi Sud,4.426158057,50.4031175
893,Karno Charleroi Sud,4.426076275,50.40319065
894,Karno Charleroi Sud,4.425994492,50.4032638
895,Karno Charleroi Sud,4.425913549,50.40333732
896,Karno Charleroi Sud,4.425832929,50.40341076
897,Karno Charleroi Sud,4.425715415,50.40336135
898,Karno Charleroi Sud,4.425832237,50.40341148
899,Karno Charleroi Sud,4.425756377,50.40348719
900,Karno Charleroi Sud,4.425680517,50.4035629
901,Karno Charleroi Sud,4.425604657,50.40363861
902,Karno Charleroi Sud,4.425528796,50.40371432
903,Karno Charleroi Sud,4.425439714,50.40375143
904,Karno Charleroi Sud,4.425321292,50.40370291
905,Karno Charleroi Sud,4.425202871,50.40365439
906,Karno Charleroi Sud,4.42508445,50.40360587
907,Karno Charleroi Sud,4.424966029,50.40355734
908,Karno Charleroi Sud,4.424847609,50.40350882
909,Karno Charleroi Sud,4.424729188,50.4034603
910,Karno Charleroi Sud,4.424610768,50.40341178
911,Karno Charleroi Sud,4.424492348,50.40336326
912,Karno Charleroi Sud,4.424373929,50.40331473
913,Karno Charleroi Sud,4.42425551,50.40326621
914,Karno Charleroi Sud,4.42413709,50.40321769
915,Karno Charleroi Sud,4.424018672,50.40316916
916,Karno Charleroi Sud,4.423911447,50.40311323
917,Karno Charleroi Sud,4.423831462,50.40303928
918,Karno Charleroi Sud,4.423751478,50.40296532
919,Karno Charleroi Sud,4.423671494,50.40289137
920,Karno Charleroi Sud,4.423591511,50.40281741
921,Karno Charleroi Sud,4.423511527,50.40274346
922,Karno Charleroi Sud,4.423431544,50.4026695
923,Karno Charleroi Sud,4.423351561,50.40259555
924,Karno Charleroi Sud,4.423271579,50.40252159
925,Karno Charleroi Sud,4.423191597,50.40244764
926,Karno Charleroi Sud,4.423111614,50.40237368
927,Karno Charleroi Sud,4.423031633,50.40229972
928,Karno Charleroi Sud,4.422951651,50.40222577
929,Karno Charleroi Sud,4.42287167,50.40215181
930,Karno Charleroi Sud,4.422791688,50.40207786
931,Karno Charleroi Sud,4.422711708,50.4020039
932,Karno Charleroi Sud,4.422631727,50.40192994
933,Karno Charleroi Sud,4.422551747,50.40185599
934,Karno Charleroi Sud,4.422471767,50.40178203
935,Karno Charleroi Sud,4.422391787,50.40170808
936,Karno Charleroi Sud,4.422311807,50.40163412
937,Karno Charleroi Sud,4.422231828,50.40156016
938,Karno Charleroi Sud,4.422151849,50.40148621
939,Karno Charleroi Sud,4.42207187,50.40141225
940,Karno Charleroi Sud,4.422020515,50.40139016
941,Karno Charleroi Sud,4.421883523,50.40141056
942,Karno Charleroi Sud,4.421746531,50.40143096
943,Karno Charleroi Sud,4.421609539,50.40145136
944,Karno Charleroi Sud,4.421472547,50.40147176
945,Karno Charleroi Sud,4.421335554,50.40149216
946,Karno Charleroi Sud,4.421198562,50.40151256
947,Karno Charleroi Sud,4.421061569,50.40153296
948,Karno Charleroi Sud,4.420924576,50.40155336
949,Karno Charleroi Sud,4.420787583,50.40157375
950,Karno Charleroi Sud,4.42065059,50.40159415
951,Karno Charleroi Sud,4.420513597,50.40161455
952,Karno Charleroi Sud,4.420376604,50.40163495
953,Karno Charleroi Sud,4.42023961,50.40165535
954,Karno Charleroi Sud,4.420102617,50.40167574
955,Karno Charleroi Sud,4.419965623,50.40169614
956,Karno Charleroi Sud,4.419828629,50.40171654
957,Karno Charleroi Sud,4.419691636,50.40173694
958,Karno Charleroi Sud,4.419566274,50.40177506
959,Karno Charleroi Sud,4.419447487,50.40182322
960,Karno Charleroi Sud,4.419328701,50.40187137
961,Karno Charleroi Sud,4.419209914,50.40191952
962,Karno Charleroi Sud,4.419091126,50.40196767
963,Karno Charleroi Sud,4.418972339,50.40201582
964,Karno Charleroi Sud,4.418853551,50.40206397
965,Karno Charleroi Sud,4.418734763,50.40211212
966,Karno Charleroi Sud,4.418615975,50.40216027
967,Karno Charleroi Sud,4.418497186,50.40220842
968,Karno Charleroi Sud,4.418378615,50.40225679
969,Karno Charleroi Sud,4.418260302,50.40230541
970,Karno Charleroi Sud,4.418141989,50.40235404
971,Karno Charleroi Sud,4.418023675,50.40240266
972,Karno Charleroi Sud,4.417915226,50.4024191
973,Karno Charleroi Sud,4.417834357,50.40234554
974,Karno Charleroi Sud,4.417753488,50.40227198
975,Karno Charleroi Sud,4.427231504,50.40255866
976,Karno Charleroi Sud,4.427118345,50.40250526
977,Karno Charleroi Sud,4.427006176,50.40245765
978,Karno Charleroi Sud,4.426913713,50.4025254
979,Karno Charleroi Sud,4.42682125,50.40259315
980,Karno Charleroi Sud,4.426732939,50.40266292
981,Karno Charleroi Sud,4.426655887,50.40273813
982,Karno Charleroi Sud,4.426578836,50.40281335
983,Karno Charleroi Sud,4.426501784,50.40288856
